C01 TITLE: 30-minute meteorological data 
C02 FILE NAME: cmn644n00.isac.xx.xx.met.nl.ev2013.dat 
C03 DATA FORMAT: Version 1.1
C04 TOTAL LINES: 17552
C05 HEADER LINES: 32
C06 DATA VERSION: 201501
C07 STATION NAME: Monte Cimone
C08 STATION CATEGORY: Global
C09
C10 COUNTRY/TERRITORY: Italy
C11 CONTRIBUTOR: ISAC
C12 LATITUDE: 44.18
C13 LONGITUDE: 10.70
C14 ALTITUDE: 2165
C15
C16
C17
C18 PARAMETER: WD WS RH AP AT UVB RAD
2013-03-16 18:45 -99.9 -99.9  93.2  785.0  -2.0    -0.003    -0.183  
2013-03-16 19:15 -99.9 -99.9  91.1  784.9  -2.4    -0.004    -0.226  
2013-03-16 19:45 -99.9 -99.9  89.4  784.8  -3.2    -0.003    -0.211  
2013-03-16 20:15 -99.9 -99.9  89.6  785.0  -3.7     0.006    -0.208  
2013-03-16 20:45 -99.9 -99.9  88.3  785.2  -4.2    -0.003    -0.154  
2013-03-16 21:15 -99.9 -99.9  87.4  785.5  -5.0    -0.004    -0.066  
2013-03-16 21:45 -99.9 -99.9  88.8  785.9  -5.2    -0.004     0.006  
2013-03-16 22:15 -99.9 -99.9  88.1  786.0  -5.3    -0.004    -0.047  
2013-03-16 22:45 -99.9 -99.9  87.6  786.0  -5.4    -0.004    -0.063  
2013-03-16 23:15 -99.9 -99.9  89.3  785.9  -5.2    -0.003     0.040  
2013-03-16 23:45 -99.9 -99.9  88.3  785.7  -5.1    -0.004     0.025  
2013-03-17 00:15 -99.9 -99.9  85.0  785.6  -5.6     0.006    -2.287  
2013-03-17 00:45 -99.9 -99.9  85.0  785.5  -6.7     0.009    -2.275  
2013-03-17 01:15 -99.9 -99.9  87.6  785.6  -6.8     0.007    -2.344  
2013-03-17 01:45 -99.9 -99.9  87.3  785.7  -6.9     0.008    -2.280  
2013-03-17 02:15 -99.9 -99.9  87.3  785.6  -6.7     0.005    -2.305  
2013-03-17 02:45 -99.9 -99.9  85.3  785.0  -6.9     0.005    -2.332  
2013-03-17 03:15 -99.9 -99.9  86.9  784.9  -7.0     0.005    -2.281  
2013-03-17 03:45 -99.9 -99.9  87.0  784.6  -7.0     0.005    -2.327  
2013-03-17 04:15 -99.9 -99.9  87.8  784.5  -7.4     0.005    -2.232  
2013-03-17 04:45 -99.9 -99.9  89.1  784.5  -7.2     0.005    -2.276  
2013-03-17 05:15 -99.9 -99.9  90.5  784.5  -6.8     0.005    -2.277  
2013-03-17 05:45 -99.9 -99.9  89.7  784.2  -6.6     0.005    -2.224  
2013-03-17 06:15 -99.9 -99.9  89.1  784.2  -6.4     0.004    -2.118  
2013-03-17 06:45 -99.9 -99.9  88.3  784.2  -6.3     0.016     2.345  
2013-03-17 07:15 -99.9 -99.9  88.0  784.3  -6.5     0.047    18.044  
2013-03-17 07:45 -99.9 -99.9  90.3  784.4  -6.3     0.103    45.406  
2013-03-17 08:15 -99.9 -99.9  89.0  784.3  -6.1     0.168    64.382  
2013-03-17 08:45 -99.9 -99.9  90.9  784.1  -5.8     0.317   124.120  
2013-03-17 09:15 -99.9 -99.9  90.4  784.2  -5.5     0.342   117.683  
2013-03-17 09:45 -99.9 -99.9  91.3  783.8  -5.0     0.463   137.200  
2013-03-17 10:15 -99.9 -99.9  88.1  783.2  -5.4     0.711   211.324  
2013-03-17 10:45 -99.9 -99.9  89.3  783.2  -5.9     0.649   200.146  
2013-03-17 11:15 -99.9 -99.9  91.6  783.1  -6.0     0.502   145.048  
2013-03-17 11:45 -99.9 -99.9  92.3  783.2  -5.9     0.364   102.600  
2013-03-17 12:15 -99.9 -99.9  92.9  783.1  -5.7     0.437   106.798  
2013-03-17 12:45 -99.9 -99.9  92.6  782.5  -5.5     0.443    98.095  
2013-03-17 13:15 -99.9 -99.9  92.0  781.6  -5.4     0.556   121.032  
2013-03-17 13:45 -99.9 -99.9  93.0  781.1  -5.3     0.586   115.436  
2013-03-17 14:15 -99.9 -99.9  93.8  780.1  -5.2     0.629   141.153  
2013-03-17 14:45 -99.9 -99.9  94.4  779.8  -5.1     0.544   120.485  
2013-03-17 15:15 -99.9 -99.9  94.9  779.6  -5.0     0.459   104.530  
2013-03-17 15:45 -99.9 -99.9  94.8  779.5  -4.8     0.259    52.709  
2013-03-17 16:15 -99.9 -99.9  95.6  778.6  -4.6     0.179    39.844  
2013-03-17 16:45 -99.9 -99.9  95.6  778.2  -4.5     0.102    20.418  
2013-03-17 17:15 -99.9 -99.9  97.1  777.4  -4.5     0.051    11.855  
2013-03-17 17:45 -99.9 -99.9  97.9  777.4  -4.2     0.013     4.309  
2013-03-17 18:15 -99.9 -99.9  96.9  777.0  -4.1    -0.008     0.521  
2013-03-17 18:45 -99.9 -99.9  96.9  777.2  -4.2    -0.010     0.722  
2013-03-17 19:15 -99.9 -99.9  97.6  777.1  -4.1    -0.014     1.021  
2013-03-17 19:45 -99.9 -99.9  97.7  776.6  -4.0    -0.010    -1.084  
2013-03-17 20:15 -99.9 -99.9  97.9  776.6  -3.9    -0.008    -0.386  
2013-03-17 20:45 -99.9 -99.9  98.5  776.0  -3.9    -0.010     0.506  
2013-03-17 21:15 -99.9 -99.9  98.8  775.5  -3.7    -0.005     1.291  
2013-03-17 21:45 -99.9 -99.9  99.0  775.1  -3.6    -0.008     0.761  
2013-03-17 22:15 -99.9 -99.9  99.0  775.7  -3.3    -0.007     0.877  
2013-03-17 22:45 -99.9 -99.9  99.0  775.6  -2.9    -0.006     2.210  
2013-03-17 23:15 -99.9 -99.9  99.0  775.6  -2.7    -0.006     2.161  
2013-03-17 23:45 -99.9 -99.9  99.0  774.4  -2.7    -0.009     2.388  
2013-03-18 00:15 -99.9 -99.9  99.0  773.4  -2.6     0.000     0.178  
2013-03-18 00:45 -99.9 -99.9  99.0  772.7  -2.5     0.000     0.372  
2013-03-18 01:15 -99.9 -99.9  99.0  772.1  -2.3     0.017     0.300  
2013-03-18 01:45 -99.9 -99.9  99.0  771.6  -2.1     0.000    -0.243  
2013-03-18 02:15 -99.9 -99.9  99.0  770.9  -1.9     0.000     0.611  
2013-03-18 02:45 -99.9 -99.9  99.0  769.8  -1.8     0.000     0.820  
2013-03-18 03:15 -99.9 -99.9  99.0  769.5  -1.6     0.134    -3.874  
2013-03-18 03:45 -99.9 -99.9  99.0  769.6  -1.6    -0.006     1.610  
2013-03-18 04:15 -99.9 -99.9  99.0  769.0  -1.5    -0.010     2.570  
2013-03-18 04:45 -99.9 -99.9  99.0  767.8  -1.5     0.018     2.362  
2013-03-18 05:15 -99.9 -99.9  99.0  767.3  -1.4    -0.016    -2.445  
2013-03-18 05:45 -99.9 -99.9  99.0  766.8  -1.4    -0.011     3.151  
2013-03-18 06:15 -99.9 -99.9  99.0  765.6  -1.4    -0.014     2.288  
2013-03-18 06:45 -99.9 -99.9  99.0  765.1  -1.3    -0.010     2.477  
2013-03-18 07:15 -99.9 -99.9  99.0  766.1  -1.1     0.008     5.152  
2013-03-18 07:45 -99.9 -99.9  99.0  766.2  -1.0     0.033    10.715  
2013-03-18 08:15 -99.9 -99.9  99.0  767.9  -0.6     0.032    10.541  
2013-03-18 08:45 -99.9 -99.9  99.0  767.6  -0.3     0.058    12.331  
2013-03-18 09:15 -99.9 -99.9  99.0  767.3  -0.1     0.097    13.806  
2013-03-18 09:45 -99.9 -99.9  99.0  767.0   0.0     0.107    16.189  
2013-03-18 10:15 -99.9 -99.9  99.0  766.7   0.0     0.120    14.754  
2013-03-18 10:45 -99.9 -99.9  99.0  767.6   0.2     0.068    10.782  
2013-03-18 11:15 -99.9 -99.9  99.0  766.5   0.3     0.109    16.074  
2013-03-18 11:45 -99.9 -99.9  99.0  765.7   0.3     0.229    37.437  
2013-03-18 12:15 -99.9 -99.9  99.0  765.3   0.3     0.281    44.866  
2013-03-18 12:45 -99.9 -99.9  99.0  766.4   0.5     0.117    16.930  
2013-03-18 13:15 -99.9 -99.9  99.0  765.9   0.5     0.205    32.492  
2013-03-18 13:45 -99.9 -99.9  99.0  765.8   0.4     0.422    81.086  
2013-03-18 14:15 -99.9 -99.9  99.0  765.7   0.4     0.480   101.401  
2013-03-18 14:45 -99.9 -99.9  99.0  765.7   0.3     0.357    77.789  
2013-03-18 15:15 -99.9 -99.9  99.0  765.2   0.2     0.308    78.166  
2013-03-18 15:45 -99.9 -99.9  99.0  765.2   0.2     0.159    31.054  
2013-03-18 16:15 -99.9 -99.9  99.0  764.2   0.0     0.138    34.888  
2013-03-18 16:45 -99.9 -99.9  99.0  764.7  -0.3     0.087    26.981  
2013-03-18 17:15 -99.9 -99.9  99.0  765.0  -0.3     0.046    10.888  
2013-03-18 17:45 -99.9 -99.9  99.0  765.4  -0.4     0.024     8.376  
2013-03-18 18:15 -99.9 -99.9  99.0  765.4  -0.6     0.003     0.625  
2013-03-18 18:45 -99.9 -99.9  99.0  764.9  -1.0     0.000    -0.108  
2013-03-18 19:15 -99.9 -99.9  99.0  765.7  -1.3     0.001    -0.540  
2013-03-18 19:45 -99.9 -99.9  99.0  766.4  -1.2     0.001     0.057  
2013-03-18 20:15 -99.9 -99.9  99.0  766.6  -1.2     0.002     0.265  
2013-03-18 20:45 -99.9 -99.9  99.0  767.2  -1.3     0.000    -0.181  
2013-03-18 21:15 -99.9 -99.9  99.0  767.5  -1.4     0.000    -0.082  
2013-03-18 21:45 -99.9 -99.9  99.0  767.9  -1.3     0.000    -0.188  
2013-03-18 22:15 -99.9 -99.9  99.0  768.0  -1.4     0.000     0.065  
2013-03-18 22:45 -99.9 -99.9  99.0  768.5  -1.5     0.000    -0.326  
2013-03-18 23:15 -99.9 -99.9  99.0  768.7  -1.5     0.000    -0.170  
2013-03-18 23:45 -99.9 -99.9  99.0  768.6  -1.6    -0.001    -0.371  
2013-03-19 00:15 -99.9 -99.9  98.0  768.6  -1.7    -0.006     1.903  
2013-03-19 00:45 -99.9 -99.9  98.0  769.1  -1.8    -0.005     1.660  
2013-03-19 01:15 -99.9 -99.9  98.7  769.6  -1.8    -0.005     1.846  
2013-03-19 01:45 -99.9 -99.9  98.7  769.9  -1.8    -0.004     1.744  
2013-03-19 02:15 -99.9 -99.9  97.7  770.2  -1.8    -0.004     1.858  
2013-03-19 02:45 -99.9 -99.9  97.7  770.5  -1.9    -0.003     2.271  
2013-03-19 03:15 -99.9 -99.9  97.3  770.5  -1.9     0.001     1.953  
2013-03-19 03:45 -99.9 -99.9  97.6  770.6  -1.9     0.005     1.895  
2013-03-19 04:15 -99.9 -99.9  97.8  771.1  -1.9     0.004     2.301  
2013-03-19 04:45 -99.9 -99.9  97.4  770.8  -1.8    -0.001     1.887  
2013-03-19 05:15 -99.9 -99.9  96.7  771.4  -1.9    -0.005     1.848  
2013-03-19 05:45 -99.9 -99.9  96.0  771.7  -2.0    -0.005     1.770  
2013-03-19 06:15 -99.9 -99.9  95.9  772.2  -2.1     0.002     2.494  
2013-03-19 06:45 -99.9 -99.9  95.6  772.6  -2.2     0.010    18.952  
2013-03-19 07:15 -99.9 -99.9  94.6  772.9  -2.2     0.031    45.438  
2013-03-19 07:45 -99.9 -99.9  94.0  773.3  -2.3     0.078    65.488  
2013-03-19 08:15 -99.9 -99.9  93.9  773.7  -2.3     0.221    83.184  
2013-03-19 08:45 -99.9 -99.9  93.7  774.0  -2.4     0.335    98.730  
2013-03-19 09:15 -99.9 -99.9  93.1  774.4  -2.3     0.396   112.783  
2013-03-19 09:45 -99.9 -99.9  93.7  774.9  -2.3     0.439   124.133  
2013-03-19 10:15 -99.9 -99.9  94.0  775.6  -2.2     0.509   133.327  
2013-03-19 10:45 -99.9 -99.9  93.6  776.1  -1.9     0.579   142.648  
2013-03-19 11:15 -99.9 -99.9  93.5  776.5  -1.8     0.638   149.469  
2013-03-19 11:45 -99.9 -99.9  94.6  776.7  -1.6     0.583   121.764  
2013-03-19 12:15 -99.9 -99.9  95.6  777.0  -1.4     0.620   137.678  
2013-03-19 12:45 -99.9 -99.9  95.7  777.3  -1.3     0.675   141.041  
2013-03-19 13:15 -99.9 -99.9  95.9  777.3  -1.2     0.662   158.811  
2013-03-19 13:45 -99.9 -99.9  96.0  777.2  -1.1     0.593   164.061  
2013-03-19 14:15 -99.9 -99.9  96.0  777.0  -1.0     0.508   154.908  
2013-03-19 14:45 -99.9 -99.9  96.4  776.6  -1.0     0.353    88.619  
2013-03-19 15:15 -99.9 -99.9  97.6  776.9  -1.0     0.284    73.981  
2013-03-19 15:45 -99.9 -99.9  97.0  776.8  -1.0     0.229    60.112  
2013-03-19 16:15 -99.9 -99.9  96.6  776.7  -1.0     0.199    83.253  
2013-03-19 16:45 -99.9 -99.9  96.0  776.5  -1.1     0.139    96.864  
2013-03-19 17:15 -99.9 -99.9  95.9  776.6  -1.3     0.077    77.483  
2013-03-19 17:45 -99.9 -99.9  95.1  776.7  -1.4     0.034    25.472  
2013-03-19 18:15 -99.9 -99.9  94.9  776.8  -1.6     0.012     3.288  
2013-03-19 18:45 -99.9 -99.9  93.9  776.8  -1.8     0.002    -1.846  
2013-03-19 19:15 -99.9 -99.9  92.8  777.0  -2.2     0.005    -1.895  
2013-03-19 19:45 -99.9 -99.9  92.8  777.3  -2.5     0.005    -1.922  
2013-03-19 20:15 -99.9 -99.9  92.5  777.4  -2.8     0.005    -1.949  
2013-03-19 20:45 -99.9 -99.9  92.0  777.5  -3.1     0.005    -1.935  
2013-03-19 21:15 -99.9 -99.9  92.2  777.8  -3.4     0.005    -1.914  
2013-03-19 21:45 -99.9 -99.9  92.7  778.0  -3.7     0.005    -1.848  
2013-03-19 22:15 -99.9 -99.9  94.8  777.8  -3.7     0.005    -1.844  
2013-03-19 22:45 -99.9 -99.9  92.4  778.2  -4.0     0.005    -1.682  
2013-03-19 23:15 -99.9 -99.9  94.6  778.0  -4.1     0.005    -1.664  
2013-03-19 23:45 -99.9 -99.9  94.3  778.2  -4.1     0.005    -1.919  
2013-03-20 00:15 -99.9 -99.9  93.6  778.5  -4.2     0.000    -0.695  
2013-03-20 00:45 -99.9 -99.9  94.0  778.8  -4.2     0.000    -0.732  
2013-03-20 01:15 -99.9 -99.9  94.6  778.8  -4.0     0.000    -0.587  
2013-03-20 01:45 -99.9 -99.9  94.9  778.8  -3.9     0.000    -0.484  
2013-03-20 02:15 -99.9 -99.9  94.2  778.8  -3.7     0.000    -0.647  
2013-03-20 02:45 -99.9 -99.9  94.3  778.7  -3.6     0.000    -0.627  
2013-03-20 03:15 -99.9 -99.9  95.2  778.6  -3.4     0.000    -0.485  
2013-03-20 03:45 -99.9 -99.9  94.5  778.3  -3.2     0.000    -0.398  
2013-03-20 04:15 -99.9 -99.9  94.0  778.2  -3.2     0.000    -0.534  
2013-03-20 04:45 -99.9 -99.9  94.1  778.1  -3.1     0.000    -0.568  
2013-03-20 05:15 -99.9 -99.9  94.2  778.0  -3.1     0.000    -0.612  
2013-03-20 05:45 -99.9 -99.9  94.0  778.0  -3.1    -0.003    -0.624  
2013-03-20 06:15 -99.9 -99.9  93.9  778.1  -3.0     0.000    -0.164  
2013-03-20 06:45 -99.9 -99.9  94.0  778.1  -3.0     0.014     4.849  
2013-03-20 07:15 -99.9 -99.9  94.4  778.4  -3.0     0.037    18.887  
2013-03-20 07:45 -99.9 -99.9  95.4  778.7  -2.8     0.072    31.101  
2013-03-20 08:15 -99.9 -99.9  95.8  778.2  -2.6     0.090    30.930  
2013-03-20 08:45 -99.9 -99.9  96.1  778.2  -2.4     0.136    41.187  
2013-03-20 09:15 -99.9 -99.9  96.6  778.1  -2.2     0.171    43.196  
2013-03-20 09:45 -99.9 -99.9  97.2  778.7  -2.0     0.314    80.207  
2013-03-20 10:15 -99.9 -99.9  98.0  779.0  -1.8     0.445   115.760  
2013-03-20 10:45 -99.9 -99.9  98.1  779.2  -1.7     0.321    79.535  
2013-03-20 11:15 -99.9 -99.9  98.0  779.3  -1.6     0.308    65.798  
2013-03-20 11:45 -99.9 -99.9  98.7  779.2  -1.5     0.315    64.857  
2013-03-20 12:15 -99.9 -99.9  99.0  779.2  -1.3     0.404    82.169  
2013-03-20 12:45 -99.9 -99.9  99.0  779.0  -1.1     0.491   106.273  
2013-03-20 13:15 -99.9 -99.9  99.0  778.6  -1.1     0.468   103.301  
2013-03-20 13:45 -99.9 -99.9  99.0  778.3  -1.0     0.451   100.726  
2013-03-20 14:15 -99.9 -99.9  99.0  778.2  -0.9     0.420    91.127  
2013-03-20 14:45 -99.9 -99.9  98.2  778.4  -0.9     0.365    84.348  
2013-03-20 15:15 -99.9 -99.9  98.1  778.2  -1.0     0.247    58.561  
2013-03-20 15:45 -99.9 -99.9  99.0  778.1  -0.8     0.154    37.639  
2013-03-20 16:15 -99.9 -99.9  99.0  778.1  -0.6     0.091    22.320  
2013-03-20 16:45 -99.9 -99.9  99.0  778.2  -0.4     0.088    25.967  
2013-03-20 17:15 -99.9 -99.9  99.0  778.1  -0.3     0.043    10.002  
2013-03-20 17:45 -99.9 -99.9  98.9  778.2  -0.2     0.020     3.671  
2013-03-20 18:15 -99.9 -99.9  98.0  778.3  -0.2     0.005     3.848  
2013-03-20 18:45 -99.9 -99.9  97.8  778.4  -0.2     0.000     1.389  
2013-03-20 19:15 -99.9 -99.9  97.0  778.5  -0.3    -0.007     1.287  
2013-03-20 19:45 -99.9 -99.9  97.0  778.8  -0.4    -0.004     1.182  
2013-03-20 20:15 -99.9 -99.9  97.0  778.9  -0.5     0.003     1.134  
2013-03-20 20:45 -99.9 -99.9  97.7  779.0  -0.5     0.000     1.167  
2013-03-20 21:15 -99.9 -99.9  98.0  779.0  -0.5     0.001     0.887  
2013-03-20 21:45 -99.9 -99.9  98.0  779.0  -0.6     0.000     0.358  
2013-03-20 22:15 -99.9 -99.9  98.0  779.0  -0.6     0.000     0.279  
2013-03-20 22:45 -99.9 -99.9  98.0  779.0  -0.6    -0.003    -0.043  
2013-03-20 23:15 -99.9 -99.9  98.0  778.9  -0.7    -0.001     0.289  
2013-03-20 23:45 -99.9 -99.9  98.0  778.8  -0.7     0.000     1.110  
2013-03-21 00:15 -99.9 -99.9  97.1  778.7  -0.8     0.000     0.993  
2013-03-21 00:45 -99.9 -99.9  94.8  778.5  -1.1     0.000     1.366  
2013-03-21 01:15 -99.9 -99.9  96.2  778.8  -1.4     0.000     1.891  
2013-03-21 01:45 -99.9 -99.9  92.9  778.5  -1.7     0.000     1.723  
2013-03-21 02:15 -99.9 -99.9  91.5  778.2  -2.3     0.000     1.797  
2013-03-21 02:45 -99.9 -99.9  90.1  778.2  -2.7    -0.001     1.712  
2013-03-21 03:15 -99.9 -99.9  90.2  778.4  -3.1    -0.003     1.640  
2013-03-21 03:45 -99.9 -99.9  88.9  778.1  -3.1    -0.006     1.505  
2013-03-21 04:15 -99.9 -99.9  87.4  778.4  -3.5    -0.009     1.244  
2013-03-21 04:45 -99.9 -99.9  88.1  779.0  -3.7    -0.010     1.332  
2013-03-21 05:15 -99.9 -99.9  89.7  779.4  -3.5    -0.003     1.315  
2013-03-21 05:45 -99.9 -99.9  89.3  779.8  -3.5    -0.002     1.304  
2013-03-21 06:15 -99.9 -99.9  90.6  780.1  -3.3    -0.004     5.854  
2013-03-21 06:45 -99.9 -99.9  91.0  780.7  -3.1     0.012    53.987  
2013-03-21 07:15 -99.9 -99.9  90.7  781.2  -2.9     0.047   102.627  
2013-03-21 07:45 -99.9 -99.9  89.9  781.7  -2.8     0.113   143.115  
2013-03-21 08:15 -99.9 -99.9  89.3  782.1  -2.7     0.281   176.227  
2013-03-21 08:45 -99.9 -99.9  88.4  782.4  -2.6     0.480   203.972  
2013-03-21 09:15 -99.9 -99.9  88.0  783.0  -2.5     0.702   226.907  
2013-03-21 09:45 -99.9 -99.9  87.6  783.2  -2.4     0.908   243.492  
2013-03-21 10:15 -99.9 -99.9  86.8  783.6  -2.3     0.931   255.272  
2013-03-21 10:45 -99.9 -99.9  88.3  784.0  -2.2     0.813   264.111  
2013-03-21 11:15 -99.9 -99.9  88.5  784.1  -2.0     0.760   269.633  
2013-03-21 11:45 -99.9 -99.9  89.1  784.1  -1.8     0.761   278.165  
2013-03-21 12:15 -99.9 -99.9  90.2  784.0  -1.6     0.759   283.480  
2013-03-21 12:45 -99.9 -99.9  90.9  784.1  -1.4     0.914   290.579  
2013-03-21 13:15 -99.9 -99.9  90.3  784.4  -1.2     1.134   299.894  
2013-03-21 13:45 -99.9 -99.9  89.0  784.3  -1.0     0.841   310.697  
2013-03-21 14:15 -99.9 -99.9  88.2  784.1  -0.9     0.610   324.364  
2013-03-21 14:45 -99.9 -99.9  87.3  784.2  -0.8     0.492   337.934  
2013-03-21 15:15 -99.9 -99.9  87.8  784.1  -0.8     0.398   333.013  
2013-03-21 15:45 -99.9 -99.9  87.1  784.2  -0.8     0.314   315.592  
2013-03-21 16:15 -99.9 -99.9  86.2  784.3  -0.8     0.209   205.528  
2013-03-21 16:45 -99.9 -99.9  86.6  784.4  -0.9     0.149   157.790  
2013-03-21 17:15 -99.9 -99.9  90.1  784.5  -1.1     0.087   197.475  
2013-03-21 17:45 -99.9 -99.9  90.5  784.6  -1.2     0.037   126.088  
2013-03-21 18:15 -99.9 -99.9  90.8  784.9  -1.5     0.007    35.107  
2013-03-21 18:45 -99.9 -99.9  89.9  785.1  -1.6    -0.004    -0.714  
2013-03-21 19:15 -99.9 -99.9  87.2  785.4  -1.8     0.000    -1.212  
2013-03-21 19:45 -99.9 -99.9  85.4  785.6  -2.2     0.000    -1.135  
2013-03-21 20:15 -99.9 -99.9  83.9  785.8  -2.5     0.000    -1.116  
2013-03-21 20:45 -99.9 -99.9  83.0  785.9  -2.8     0.000    -1.077  
2013-03-21 21:15 -99.9 -99.9  82.9  786.0  -3.1     0.000    -1.162  
2013-03-21 21:45 -99.9 -99.9  82.1  786.1  -3.3     0.000    -1.196  
2013-03-21 22:15 286.0   6.2  82.6  786.2  -3.3     0.000    -1.118  
2013-03-21 22:45 290.0   8.1  82.7  786.1  -3.3    -0.001    -1.081  
2013-03-21 23:15 294.0   8.5  82.5  785.9  -3.2    -0.001    -1.170  
2013-03-21 23:45 297.0   9.0  82.0  785.8  -3.1     0.000    -1.178  
2013-03-22 00:15 296.0   8.4  81.7  785.7  -3.0     0.005    -0.031  
2013-03-22 00:45 285.0   6.0  81.7  785.4  -3.0     0.005     0.030  
2013-03-22 01:15 258.0   6.1  81.2  785.3  -3.3     0.005    -0.039  
2013-03-22 01:45 261.0   7.1  82.9  785.0  -3.7     0.005    -0.103  
2013-03-22 02:15 269.0   7.4  83.9  784.9  -3.9     0.005    -0.266  
2013-03-22 02:45 268.0   7.5  84.1  784.7  -4.2     0.005    -0.229  
2013-03-22 03:15 269.0   8.0  85.7  784.4  -4.2     0.005    -0.249  
2013-03-22 03:45 270.0   9.3  88.4  784.2  -4.2     0.005    -0.276  
2013-03-22 04:15 269.0   9.1  90.3  784.0  -4.0     0.005    -0.186  
2013-03-22 04:45 269.0   8.6  90.7  784.0  -3.8     0.002    -0.127  
2013-03-22 05:15 269.0   7.5  89.9  784.0  -3.7     0.002    -0.167  
2013-03-22 05:45 266.0   7.2  89.3  783.9  -3.7    -0.004     0.094  
2013-03-22 06:15 266.0   7.0  91.4  784.0  -3.6     0.005    11.228  
2013-03-22 06:45 260.0   7.0  95.0  784.2  -3.4     0.027    75.969  
2013-03-22 07:15 250.0   5.7  97.0  784.4  -3.0     0.088   146.121  
2013-03-22 07:45 249.0   4.5  97.6  784.5  -2.6     0.208   210.398  
2013-03-22 08:15 -99.9 -99.9  96.9  784.4  -2.1     0.382   320.292  
2013-03-22 08:45 300.0   2.6  95.3  784.4  -1.6     0.603   377.339  
2013-03-22 09:15 257.0   2.4  95.4  784.4  -1.3     0.798   374.050  
2013-03-22 09:45 234.0   2.9  96.0  784.6  -1.1     0.944   332.147  
2013-03-22 10:15 237.0   3.5  96.8  784.6  -0.9     1.304   428.070  
2013-03-22 10:45 253.0   2.7  97.1  784.6  -0.5     1.495   436.147  
2013-03-22 11:15 245.0   2.9  97.0  784.5  -0.3     1.477   392.891  
2013-03-22 11:45 253.0   2.5  97.3  784.6   0.0     1.734   451.923  
2013-03-22 12:15 293.0   1.0  96.3  784.6   0.2     1.888   473.204  
2013-03-22 12:45 304.0   1.1  96.0  784.6   0.5     1.606   455.323  
2013-03-22 13:15 291.0   2.0  95.8  784.5   0.6     1.050   282.351  
2013-03-22 13:45 300.0   2.7  96.0  784.4   0.6     0.953   229.207  
2013-03-22 14:15 291.0   1.9  96.7  784.2   0.7     0.935   270.539  
2013-03-22 14:45 289.0   2.3  96.9  784.1   0.8     0.785   314.922  
2013-03-22 15:15 269.0   3.3  97.4  784.0   0.8     0.648   269.634  
2013-03-22 15:45 276.0   2.8  98.0  783.9   0.7     0.495   226.847  
2013-03-22 16:15 282.0   2.3  98.9  784.0   0.7     0.312   135.359  
2013-03-22 16:45 248.0   2.6  99.0  783.9   0.7     0.206    83.921  
2013-03-22 17:15 228.0   3.1  99.0  783.8   0.7     0.125    61.813  
2013-03-22 17:45 226.0   4.6  99.0  783.8   0.6     0.064    48.086  
2013-03-22 18:15 248.0   5.0  99.0  783.8   0.4     0.017    16.043  
2013-03-22 18:45 245.0   5.8  98.0  783.9   0.2    -0.005     0.597  
2013-03-22 19:15 247.0   6.1  96.0  784.1   0.0    -0.005     0.209  
2013-03-22 19:45 261.0   6.6  95.6  784.3  -0.2    -0.005     0.187  
2013-03-22 20:15 276.0   5.5  94.7  784.5  -0.2    -0.005     0.128  
2013-03-22 20:45 256.0   6.5  93.2  784.5  -0.1    -0.005     0.008  
2013-03-22 21:15 259.0   7.7  94.0  784.6  -0.4    -0.005     0.476  
2013-03-22 21:45 258.0   7.5  94.0  784.7  -0.5    -0.005     0.157  
2013-03-22 22:15 258.0   6.9  94.8  784.8  -0.5    -0.008     0.019  
2013-03-22 22:45 256.0   7.0  95.3  784.7  -0.4    -0.005     0.000  
2013-03-22 23:15 254.0   7.7  96.0  784.8  -0.4    -0.005     0.009  
2013-03-22 23:45 252.0   8.4  95.5  784.6  -0.7    -0.005     0.001  
2013-03-23 00:15 255.0   9.3  96.8  784.6  -1.0     0.000    -2.860  
2013-03-23 00:45 253.0  10.2  97.5  784.6  -1.2     0.000    -2.810  
2013-03-23 01:15 251.0   9.1  95.5  784.7  -1.5     0.000    -2.804  
2013-03-23 01:45 255.0   8.6  94.1  785.0  -1.8     0.000    -2.859  
2013-03-23 02:15 253.0   8.5  96.2  784.8  -1.8     0.000    -2.836  
2013-03-23 02:45 248.0   9.4  96.8  784.4  -1.8     0.000    -2.809  
2013-03-23 03:15 253.0  10.2  98.6  784.2  -1.9     0.000    -2.800  
2013-03-23 03:45 252.0  10.0  99.0  784.2  -1.9     0.000    -2.793  
2013-03-23 04:15 247.0   7.5  97.1  784.2  -2.0     0.000    -2.834  
2013-03-23 04:45 244.0   5.8  96.3  784.2  -2.0     0.000    -2.750  
2013-03-23 05:15 244.0   3.7  92.3  784.2  -2.1     0.000    -2.751  
2013-03-23 05:45 240.0   3.3  91.4  784.2  -2.2     0.000    -2.786  
2013-03-23 06:15 242.0   3.3  90.8  784.2  -2.4     0.006    -0.966  
2013-03-23 06:45 243.0   3.5  91.6  784.3  -2.4     0.037    40.261  
2013-03-23 07:15 245.0   2.9  91.4  784.4  -2.4     0.111   165.373  
2013-03-23 07:45 244.0   3.0  93.7  784.4  -2.2     0.216   225.557  
2013-03-23 08:15 247.0   3.5  92.1  784.3  -2.2     0.369   337.711  
2013-03-23 08:45 246.0   3.7  91.6  784.5  -2.3     0.541   412.181  
2013-03-23 09:15 245.0   3.7  95.8  784.6  -2.1     0.742   496.877  
